iso,year,month,nlsum
"GUY",2015,8,109080.85
"GUY",2015,9,45317.69
"GUY",2015,10,152229.05
"GUY",2015,11,40302.23
"GUY",2015,12,14791.89
"GUY",2016,1,14818.66
"GUY",2016,2,18757.93
"GUY",2016,3,89773.4
"GUY",2016,4,142559.05
"GUY",2016,5,61024.07
"GUY",2016,6,68612.46
"GUY",2016,7,23981.16
"GUY",2016,8,23825.87
"GUY",2016,9,80930.71
"GUY",2016,10,79713.68
"GUY",2016,11,14553.25
"GUY",2016,12,11923.29
"GUY",2017,1,62647.29
"GUY",2017,2,262736.06
"GUY",2017,3,359389.9
"GUY",2017,4,387384.29
"GUY",2017,5,247614.85
"GUY",2017,6,196259.65
"GUY",2017,7,167613.52
"GUY",2017,8,155345.37
"GUY",2017,9,317110.77
"GUY",2017,10,289647.17
"GUY",2017,11,136382.42
"GUY",2017,12,107945.68
"GUY",2018,1,122512.81
"GUY",2018,2,98731.86
"GUY",2018,3,292238.82
"GUY",2018,4,375501.16
"GUY",2018,5,266299.95
"GUY",2018,6,219169.14
"GUY",2018,7,297011.88
"GUY",2018,8,229970.32
"GUY",2018,9,220391.94
"GUY",2018,10,234489.74
"GUY",2018,11,180275.69
"GUY",2018,12,125720.25
"GUY",2019,1,47660.08
"GUY",2019,2,279075.82
